211,234,421,681,711,721,8341,911,QUERDENKEN714Marbach,QUERDENKEN_30,QUERDENKEN_5221,QUERDENKEN_5231,QUERDENKEN_621,QUERDENKEN_711,QUERDENKEN_7171,QUERDENKEN_721,QUERDENKEN_722,QUERDENKEN_743,QUERDENKEN_762,QUERDENKEN_791,QUERDENKEN_794,QUERDENKEN_8331,QUERDENKEN_881,Querdenken089Demo,Querdenken381Rostock,Querdenken_713_info,Querdenken_Brandenburg_Chat,QuerdenkerChat,QuerdenkerZwickau,QuerdenkerZwickauNeuigkeitenWelt,RA_Ludwig,qd334info,querdenken421,querdenken491,querdenken511,querdenken511demoterminekanal,querdenken611_infokanal,querdenken911_termine,querdenken_211,querdenken_234,querdenken_2932,querdenken_341,querdenken_351,querdenken_441,querdenken_571,querdenken_6051,querdenken_615,querdenken_681,querdenken_69,querdenken_793,querdenken_911,querdenken_brandenburg,querdenken_bremen,querdenkenhameln,querdenker6,wahrheitstalk,querdenken_30info
0.783381373051635,0.807067157339777,0.791617096350117,0.830206418003944,0.976868327350825,0.801461524755479,0.799407642739181,0.800583074055129,0.784588922438875,0.634184413456845,1,0.796847086263016,0.797266451201512,0.908325255844236,0.818400474268656,0.798397271770336,0.861551544550352,0.933280349857882,0.952570969338379,0.837689863686952,0.833501817001425,0.56245596182918,0.780090121623346,0.757339989052534,0.796533567640045,0.780237461737271,0.776766428842959,0.755594289643183,0.723589390046039,0.732529694467914,0.860608127696129,0.851335319142074,0.82120250442738,0.820371560940474,0.685529539006882,0.267882189210756,0.738439967021219,0.736036491544066,0.751198195624287,0.70577910455364,0.821597399804674,0.760563768988485,0.918704960172415,0.651652219911695,0.625971276870665,0.930840181017451,0.734632480734712,0.604835937488434,0.641192468146719,0.785171438266083,0.818339974190874,0.851600337825936,0.824056149224962,0.79745018523293,0.891093696118982,0.889841871147629,0.939727238269399
0.35188756735127,0.414996322943341,0.303670706751264,0.444917947908498,0.754236167634656,0.334162376023658,0.423579138897846,0.408161618175005,0.417560849585086,0.13780021351544,0.796847086263016,1,0.439765948253132,0.517091918835213,0.494298771112666,0.426727062671473,0.570741141916419,0.691454918475785,0.871315462559045,0.397308937770542,0.335302515303717,0.151992576435256,0.393097292942788,0.223968213711367,0.497858701552715,0.267051239228761,0.367986150687379,0.426355869682834,0.223840657114428,0.41168619101068,0.468362954361133,0.459706792948634,0.338026144034065,0.392657598832793,0.287192165891086,0.0422040526273585,0.209684737875867,0.189350710774429,0.302174799991657,0.244758575034124,0.434468909510345,0.470787504810976,0.793511109188321,0.166654610557268,0.138126134890517,0.654204888778759,0.191636874667397,0.485298864546529,0.0882441041753247,0.49345319868212,0.49738297422678,0.440788955175074,0.492861732400477,0.383714924202094,0.641894885369613,0.528505992960595,0.831948162486898
0.970829750791895,0.974374504835867,0.940380891875927,0.96818238840315,0.864059823387683,0.951850169239578,0.984721691317963,0.981968814212416,0.981199803379592,0.732352418289143,0.797266451201512,0.439765948253132,1,0.935783736378699,0.996401958784493,0.905317903282037,0.978564769191622,0.75964347584736,0.789404704332497,0.913247980928414,0.802316669132122,0.89070979090672,0.977184000938628,0.893856238926592,0.986731309825635,0.830385782733205,0.979987525312019,0.964212751351513,0.918036488488634,0.982026116329596,0.979371647104576,0.967447645092382,0.909852695292175,0.899582627263683,0.985021632541527,0.704533670686372,0.841536690917318,0.832904489876099,0.977616970865071,0.839745712288632,0.76815986674692,0.965601814447635,0.892289498006931,0.812912827184402,0.839696723358514,0.938732326021776,0.844743253044628,0.86208828383419,0.776029888780878,0.991993915776358,0.996948161556135,0.962845577031119,0.989191472025461,0.958754505745092,0.955438136538476,0.95954795481403,0.809048027357154
0.964881703843338,0.967430624950799,0.969324068139115,0.977160561158244,0.94084458275884,0.976463429822013,0.958777950783089,0.964808291060204,0.940525543978415,0.812409730216976,0.908325255844236,0.517091918835213,0.935783736378699,1,0.93480082209631,0.933982394259603,0.955642353059243,0.884592816166156,0.826438593792088,0.979593941366562,0.934724842856508,0.787460070885949,0.954727285235916,0.936848309094493,0.926205361764828,0.916812553880953,0.957536295424042,0.924997019591036,0.927664421057436,0.901299648720359,0.98535038792706,0.987711424270438,0.972093568683699,0.917879940919423,0.886479937586352,0.431569640290903,0.927043985914014,0.912957804578783,0.94744130560478,0.910237250499545,0.888409810282895,0.910471556702412,0.880694625729809,0.831760850906422,0.87471217848819,0.973413191027772,0.927752277369818,0.663199593904051,0.864514067524601,0.902420254011671,0.936001974498933,0.989968636425623,0.954104337223553,0.971569221906521,0.943771848418686,0.989684244483669,0.878963826462987
0.963971920824289,0.973789947357703,0.926440052907256,0.968799045579591,0.876145023732895,0.93918866335629,0.983580910385478,0.97431108954535,0.969040761363639,0.732995842993943,0.818400474268656,0.494298771112666,0.996401958784493,0.93480082209631,1,0.919198732038459,0.985829942024584,0.792509346271961,0.828014894282359,0.897038913810058,0.784630111581946,0.852412299836135,0.968906609539252,0.867792571427898,0.989493049849516,0.799036072407184,0.969969377954689,0.961551970082498,0.887106717127397,0.97885196191102,0.9780926843537,0.963512407823802,0.889364249620664,0.873573741464784,0.971749803702457,0.681159443018027,0.811141163978448,0.800495613803125,0.961606415432991,0.837826866650452,0.785935008644777,0.967710935000442,0.919500180233326,0.767033835439814,0.805479629967887,0.954097536559689,0.825472566993278,0.879342804331062,0.759822185351865,0.994507938451246,0.997115428003369,0.955194904993583,0.989916032141206,0.950056045226775,0.974287557330763,0.95624348861942,0.841639653191879
0.956931590451021,0.966141427000631,0.935234117369003,0.96667100311987,0.814669593192793,0.937683293246548,0.951546555914038,0.925478900231604,0.867903104195868,0.907482932445834,0.798397271770336,0.426727062671473,0.905317903282037,0.933982394259603,0.919198732038459,1,0.921488020027908,0.893983791351429,0.780884697683341,0.879493982739177,0.829983331238508,0.67133821114834,0.919125823602865,0.858181005911823,0.904122413115983,0.76977563085592,0.924269401295652,0.904924237182686,0.826757623635538,0.887225861444229,0.951335743886037,0.941362007647376,0.873881235894328,0.751019275514453,0.873157935898307,0.412509292514853,0.821488549248092,0.801267882069209,0.909719305141228,0.963005583442098,0.94215336582428,0.896144720545906,0.831504501856105,0.64482421803361,0.786319373716863,0.936650668829285,0.899116053844695,0.700724358445859,0.894326608376673,0.879554380073156,0.898463043907295,0.929357316988673,0.922834163335988,0.934974508665413,0.937435391538492,0.909135431464919,0.828247719342795
0.959316888663702,0.975857301881466,0.917002749313258,0.978138770775081,0.924704134293261,0.937021063636857,0.983345250727045,0.979051074694986,0.972995590419633,0.705673599403567,0.861551544550352,0.570741141916419,0.978564769191622,0.955642353059243,0.985829942024584,0.921488020027908,1,0.821533828957749,0.854773597318608,0.922415950502614,0.794648080199088,0.828049427182769,0.976207154054752,0.849919640823734,0.992544843074381,0.801051745774629,0.970413887581722,0.977841971959336,0.881164224707,0.975442330838162,0.978362824339816,0.977977359787781,0.897063979972007,0.867251365315134,0.938521681921476,0.575839663025508,0.822410025643572,0.795987068436252,0.947291057568084,0.85007084309451,0.792331291595694,0.982723033736292,0.948494000659725,0.765251428021771,0.827686019627275,0.981879160291897,0.818769403901758,0.825796285226577,0.7476830987452,0.979183497090378,0.988885551562714,0.968052613071311,0.995612898182984,0.964162317078104,0.988194933155427,0.97871630634606,0.906756764633671
0.796435647312397,0.820176666632139,0.802697009701433,0.838389880258639,0.875969790484202,0.80095782806707,0.797102712835537,0.77017553733242,0.708495405739708,0.807720983937795,0.933280349857882,0.691454918475785,0.75964347584736,0.884592816166156,0.792509346271961,0.893983791351429,0.821533828957749,1,0.910990897862413,0.783632252617117,0.819317709004768,0.430070931249119,0.749308193826848,0.739175809850764,0.755491632217118,0.706555601216341,0.752899777966515,0.72374332185843,0.659382526568649,0.694143173873642,0.848572106771288,0.828051635773714,0.778016783879618,0.690416512878408,0.658128032279455,0.171647275187348,0.702106378101742,0.699361992800593,0.728750822370385,0.811990640931666,0.950526615752084,0.724135510436271,0.851212670319681,0.505757532254619,0.574171079386517,0.909631214328037,0.781459378421144,0.567495352546557,0.752007213508364,0.736656367932892,0.768404793158354,0.819868482303226,0.787647427904344,0.782108517837494,0.881010380772677,0.8320415263722,0.894201143391747
0.729968523077875,0.77030714819914,0.699410345432866,0.786341558250069,0.922969533808112,0.714154343009076,0.772825587550945,0.750738044858511,0.737569212058492,0.558988493281842,0.952570969338379,0.871315462559045,0.789404704332497,0.826438593792088,0.828014894282359,0.780884697683341,0.854773597318608,0.910990897862413,1,0.71389143276533,0.671051743406026,0.490652947308068,0.73170163092787,0.626840821083352,0.801670145997441,0.609437625769598,0.72430762779644,0.73215416824279,0.598432922119642,0.734927758134141,0.814305575907418,0.787931622600469,0.690500631551669,0.704680226525452,0.674890890984008,0.357643431900651,0.568841169242981,0.566596004814762,0.689115693656317,0.621081848318081,0.76307435933742,0.759966324751256,0.960961444979457,0.484857560763455,0.47591478785452,0.910402871493678,0.597929243966896,0.74602581814424,0.512195540313642,0.809566732233027,0.817754597725347,0.774381924566364,0.807587846132159,0.726022584214554,0.909455155208979,0.821779956680661,0.945251376942074
0.956046388912857,0.947574701988829,0.969084738257478,0.956520865718301,0.899820341771276,0.978046386565003,0.940408952014819,0.963076229169195,0.949972876714089,0.771506471430763,0.837689863686952,0.397308937770542,0.913247980928414,0.979593941366562,0.897038913810058,0.879493982739177,0.922415950502614,0.783632252617117,0.71389143276533,1,0.940788328121581,0.851907386355313,0.957803661649722,0.957263396573785,0.902953778023065,0.954613442888751,0.960329111126172,0.924003367060578,0.971645224884112,0.892841226502233,0.960657759263157,0.977768824205556,0.991594738449066,0.940684674895456,0.885224451276669,0.433603183600603,0.973447145934119,0.95327126399262,0.955895099914611,0.899969227556588,0.816079470051431,0.898502250752383,0.804100164081456,0.911079741710966,0.948290458066083,0.921482001479884,0.939341372090894,0.587132338689212,0.870952904550393,0.869864720688143,0.90944071832929,0.98643856516154,0.93377118089457,0.976376898860339,0.881297872486521,0.979258766912361,0.805668761097998
0.873612468955175,0.852558774640579,0.937563505444996,0.86546951852024,0.83372137092162,0.925726307275676,0.829499529360756,0.850434522116479,0.815347488894182,0.84521048383455,0.833501817001425,0.335302515303717,0.802316669132122,0.934724842856508,0.784630111581946,0.829983331238508,0.794648080199088,0.819317709004768,0.671051743406026,0.940788328121581,1,0.70583407075623,0.832322858773524,0.962285835642076,0.752357927829897,0.974519290094042,0.848686886145445,0.762128724868102,0.909123198613982,0.728245732342692,0.889525454084374,0.889850042659866,0.965393085188838,0.907801390666924,0.761213235950294,0.3013301250218,0.962366597242485,0.973388803945745,0.865872407655806,0.866394246380342,0.876189953928624,0.725301100695173,0.683162492331293,0.86032810246799,0.848506405878792,0.837110405145777,0.963273723989618,0.429329170493172,0.911112634850506,0.729889626325497,0.784689550818038,0.909547488961012,0.804801521196026,0.87531768997427,0.774231786480392,0.891329199353311,0.702360479190828
0.854881320598811,0.834143847504959,0.839756516956605,0.822004594807764,0.694244397927493,0.854746869421288,0.856454120612936,0.890748112288347,0.931841506744418,0.519189141619987,0.56245596182918,0.151992576435256,0.89070979090672,0.787460070885949,0.852412299836135,0.67133821114834,0.828049427182769,0.430070931249119,0.490652947308068,0.851907386355313,0.70583407075623,1,0.895453795138257,0.848221656639777,0.867583118193948,0.824413608502778,0.898451636286907,0.875423371573953,0.930957754469402,0.897601052432191,0.836370909531587,0.847474137407797,0.85296094019245,0.895276016784522,0.92838609173565,0.776470276575189,0.833566338761395,0.823288599349724,0.915332061776695,0.678937081719729,0.482615942191992,0.86134444270627,0.668470229025851,0.927125244445341,0.893230153439102,0.732274137976654,0.751733085166207,0.710255446931274,0.660012932739937,0.872176001814434,0.879186074370758,0.857733492525408,0.867311958080069,0.866461519144233,0.739730928866087,0.845311563693965,0.558255399925437
0.987753464074357,0.98901844136415,0.958415705628942,0.98731114680088,0.865169364111698,0.974482793791028,0.993344066523041,0.998891924921671,0.99069110395074,0.751371531716217,0.780090121623346,0.393097292942788,0.977184000938628,0.954727285235916,0.968906609539252,0.919125823602865,0.976207154054752,0.749308193826848,0.73170163092787,0.957803661649722,0.832322858773524,0.895453795138257,1,0.909392285458348,0.981426761102455,0.858302428786895,0.99855947945467,0.99144063854088,0.948185680233485,0.982946669188981,0.980320485973763,0.989288189715574,0.940708797997776,0.890311550076836,0.967370997665819,0.59095910026623,0.897641967802049,0.869116417212533,0.987209612640944,0.89983716776745,0.780198360824979,0.981403191676995,0.858451586298344,0.844829220130001,0.921812168533676,0.940105160255287,0.884617119300432,0.759625422579537,0.826560789927696,0.959634542718452,0.975768720097506,0.985326267941453,0.990436684262642,0.99424860957801,0.939385780251754,0.97680049205378,0.81742195169621
0.940236749962301,0.913987482985208,0.982234994329526,0.91409988711526,0.796213739065517,0.973101525084893,0.902720420581961,0.92144463801867,0.900253483623241,0.848190360775764,0.757339989052534,0.223968213711367,0.893856238926592,0.936848309094493,0.867792571427898,0.858181005911823,0.849919640823734,0.739175809850764,0.626840821083352,0.957263396573785,0.962285835642076,0.848221656639777,0.909392285458348,1,0.839681465204357,0.977177916741023,0.927005522524869,0.847638377529573,0.976401206795772,0.838125363346158,0.93469162713128,0.930655368142933,0.985816528952643,0.943197385333909,0.889460716564976,0.520004139562291,0.978581400455355,0.989084653912908,0.952677240616985,0.888243738208354,0.827697787254778,0.814892392457929,0.695160647301995,0.918525455088436,0.912377284180248,0.842770769065481,0.977430337731528,0.574766815808984,0.926127172370188,0.830851010049816,0.869245979436931,0.947246654386395,0.877131386927573,0.930600191365917,0.809291507509445,0.917945212726218,0.658558424223753
0.959265381237825,0.972788917077066,0.908004479877491,0.969468227839522,0.877379030783786,0.929174397250262,0.98518066163334,0.98083448190197,0.981219010168262,0.683017057628295,0.796533567640045,0.497858701552715,0.986731309825635,0.926205361764828,0.989493049849516,0.904122413115983,0.992544843074381,0.755491632217118,0.801670145997441,0.902953778023065,0.752357927829897,0.867583118193948,0.981426761102455,0.839681465204357,1,0.777550495262581,0.975922676632889,0.987518073778372,0.88536163041975,0.994397720337392,0.966644574130629,0.966088468960245,0.878881929681581,0.854389919598353,0.965321170085339,0.649425660221155,0.806618096319443,0.779063159376908,0.956596106021775,0.835603054378768,0.742965814415734,0.993339513784558,0.920611662878501,0.769719403391802,0.836382504073173,0.952122264490647,0.800144140176269,0.858068688701783,0.73218694459945,0.99120836446428,0.993809742463028,0.955084120450147,0.996394708634509,0.960495658066109,0.970475896703056,0.96013924194064,0.857701617545469
0.876121635781099,0.848102082621824,0.935501371843473,0.85635453915798,0.818313710074932,0.928726600315842,0.836409110012544,0.872161445240194,0.864015984007748,0.75672964364813,0.780237461737271,0.267051239228761,0.830385782733205,0.916812553880953,0.799036072407184,0.76977563085592,0.801051745774629,0.706555601216341,0.609437625769598,0.954613442888751,0.974519290094042,0.824413608502778,0.858302428786895,0.977177916741023,0.777550495262581,1,0.87325565816708,0.789951899232087,0.960309373762724,0.768204420107649,0.885766016091143,0.892227201001137,0.978613171054186,0.962511759634668,0.810828435705066,0.429995686172305,0.981653375963061,0.992355452594434,0.897261185790084,0.81528157239636,0.766501465386273,0.752819110978196,0.665802414708633,0.951872095363662,0.902452805047667,0.807832149727038,0.940553922986943,0.468269606885836,0.865198003862648,0.762387298527682,0.811874024025639,0.916244165154142,0.822507561167004,0.886405495452817,0.75100507770628,0.899457125127675,0.65157728141268
0.993078716382198,0.991018400841575,0.970310635248896,0.988219097748964,0.856563285273323,0.982881551048962,0.993933340087569,0.999019488777282,0.988386671646218,0.7754004297487,0.776766428842959,0.367986150687379,0.979987525312019,0.957536295424042,0.969969377954689,0.924269401295652,0.970413887581722,0.752899777966515,0.72430762779644,0.960329111126172,0.848686886145445,0.898451636286907,0.99855947945467,0.927005522524869,0.975922676632889,0.87325565816708,1,0.983934178678638,0.957439157867489,0.978139965088501,0.98440997636052,0.989751010755813,0.95005423818461,0.899594194133396,0.973036744481593,0.603057637124005,0.90920394656477,0.886261046504286,0.994015962012931,0.907589457321281,0.794035308412741,0.971979164324778,0.845731194244842,0.854012466329686,0.923435334212536,0.935114603807739,0.902391861914176,0.757562828775372,0.847079362662834,0.957720088307823,0.974768614672098,0.987507494764114,0.987190100509159,0.994490426738896,0.934028945040307,0.974963665802007,0.799847015666792
0.966294570185896,0.975885741453096,0.915959307203728,0.973901751439219,0.852725994910569,0.9394303673918,0.98436939481029,0.985898907385347,0.981157212037007,0.695631580167917,0.755594289643183,0.426355869682834,0.964212751351513,0.924997019591036,0.961551970082498,0.904924237182686,0.977841971959336,0.72374332185843,0.73215416824279,0.924003367060578,0.762128724868102,0.875423371573953,0.99144063854088,0.847638377529573,0.987518073778372,0.789951899232087,0.983934178678638,1,0.904896172869773,0.990410716497742,0.957238705228906,0.971153356528609,0.892612831557209,0.83832008304337,0.953597729506522,0.582603526982578,0.84177838792617,0.800926729859897,0.960976112534734,0.874178386631666,0.737687300252966,0.99660480310871,0.873639834898406,0.790706471218879,0.894711785703244,0.934453324534215,0.825268722141617,0.781310382039306,0.768616301344323,0.960721381697408,0.970024452542554,0.960925360371798,0.987807036571084,0.978476419796306,0.942941744965204,0.958561962022893,0.835653104738096
